"Commodity","Category","Item","Units","Size","Region","Country","Year","Value","Survey base year"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2005,6,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2006,3.39,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2007,8,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2008,6.51,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2009,1.32,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2010,4.96,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2011,2.17,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2012,-0.58,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2013,1.94,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2014,9.81,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2015,5.56,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2016,5.76,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2017,7.58,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2018,4.87,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2019,5.74,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2020,6.38,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2021,6.8,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2022,11.49,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2023,7.82,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Southern Seaboard","United States",2024,13.15,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Basin and Range","United States",2016,9.83,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Basin and Range","United States",2017,11.9,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Basin and Range","United States",2018,9.29,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Basin and Range","United States",2019,11.74,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Basin and Range","United States",2020,11.95,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2000,4.64,"Base survey of 2000"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2001,6.96,"Base survey of 2000"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2002,3.93,"Base survey of 2000"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2003,4.29,"Base survey of 2000"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2004,7.24,"Base survey of 2000"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2005,5.54,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2006,2.84,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2007,7.4,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2008,2.76,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2009,-0.14,"Base survey of 2005"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2010,5.39,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2011,4.32,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2012,1.68,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2013,3.94,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2014,11.83,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2015,6.29,"Base survey of 2010"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2016,6.35,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2017,7.84,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2018,6,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2019,7.78,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2020,8.08,"Base survey of 2016"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2021,5.7,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2022,9.73,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2023,6.02,"Base survey of 2021"
"Milk","Net value","Value of production less operating costs","dollars per hundredweight sold","No specific size","Fruitful Rim","United States",2024,11.65,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2000,93,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2001,95,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2002,95,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2003,96,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2004,96,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2005,155,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2006,159,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2007,164,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2008,168,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2009,170,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2010,175,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2011,182,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2012,183,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2013,183,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2014,183,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2015,183,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2016,245,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2017,245,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2018,245,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2019,245,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2020,245,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2021,283,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2022,283,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2023,283,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","U.S. total","United States",2024,283,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2000,57,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2001,59,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2002,60,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2003,61,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2004,62,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2005,100,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2006,105,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2007,111,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2008,112,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2009,113,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2010,100,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2011,103,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2012,103,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2013,103,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2014,103,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2015,103,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2016,172,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2017,172,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2018,172,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2019,172,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2020,172,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2021,137,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2022,137,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2023,137,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Heartland","United States",2024,137,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2000,66,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2001,68,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2002,69,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2003,70,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2004,71,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2005,101,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2006,104,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2007,107,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2008,108,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2009,109,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2010,109,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2011,112,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2012,111,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2013,111,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2014,111,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2015,111,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2016,134,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2017,134,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2018,134,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2019,134,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2020,134,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2021,170,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2022,170,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2023,170,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Northern Crescent","United States",2024,170,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2000,474,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2001,521,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2002,561,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2003,587,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2004,615,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2005,912,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2006,994,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2007,1023,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2008,1055,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2009,1064,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2010,538,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2011,571,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2012,575,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2013,575,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2014,575,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2015,575,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2016,1066,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2017,1066,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2018,1066,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2019,1066,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Prairie Gateway","United States",2020,1066,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2000,53,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2001,53,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2002,54,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2003,54,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2004,54,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2005,92,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2006,94,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2007,94,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2008,94,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2009,95,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2010,82,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2011,83,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2012,83,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2013,83,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2014,83,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2015,83,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2016,102,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2017,102,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2018,102,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2019,102,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2020,102,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2021,107,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2022,107,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2023,107,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Eastern Uplands","United States",2024,107,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2000,133,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2001,133,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2002,130,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2003,130,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2004,133,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2005,219,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2006,227,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2007,237,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2008,240,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2009,241,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2010,173,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2011,176,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2012,175,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2013,175,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2014,175,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2015,175,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2016,284,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2017,284,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2018,284,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2019,284,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2020,284,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2021,341,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2022,341,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2023,341,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Southern Seaboard","United States",2024,341,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Basin and Range","United States",2016,530,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Basin and Range","United States",2017,530,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Basin and Range","United States",2018,530,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Basin and Range","United States",2019,530,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Basin and Range","United States",2020,530,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2000,399,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2001,403,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2002,403,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2003,400,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2004,398,"Base survey of 2000"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2005,461,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2006,479,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2007,497,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2008,515,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2009,522,"Base survey of 2005"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2010,864,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2011,891,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2012,899,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2013,899,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2014,899,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2015,899,"Base survey of 2010"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2016,1456,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2017,1456,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2018,1456,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2019,1456,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2020,1456,"Base survey of 2016"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2021,1249,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2022,1249,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2023,1249,"Base survey of 2021"
"Milk","Supporting information","Milk cows","head per farm","No specific size","Fruitful Rim","United States",2024,1249,"Base survey of 2021"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2000,19974,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2001,20003,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2002,19992,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2003,20032,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2004,20076,"Base survey of 2000"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2005,18951,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2006,19029,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2007,19107,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2008,19142,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2009,19161,"Base survey of 2005"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2010,20620,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2011,20711,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2012,20724,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2013,20724,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2014,20724,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2015,20724,"Base survey of 2010"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2016,21698,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2017,21698,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2018,21698,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2019,21698,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2020,21698,"Base survey of 2016"
"Milk","Supporting information","Output per cow","pounds","No specific size","U.S. total","United States",2021,22653,"Base survey of 2021"
